Id;Artist;Title;Producer;KarokeSupplier
16043 ;CROWDED HOUSE ;DON'T DREAM IT'S OVER ;CDG;Soundchoice;
16044 ;CROWDED HOUSE ;DON'T DREAM IT'S OVER ;CDG;Sunfly;
16045 ;CROWDED HOUSE ;DON'T DREAM IT'S OVER;CDG;;
16046 ;CROWDED HOUSE ;FALL AT YOUR FEEL ;CDG;Sunfly;
16047 ;CROWDED HOUSE ;FALL AT YOUR FEEL;CDG;;
16048 ;CROWDED HOUSE ;INSTINCT ;CDG;Sunfly;
16049 ;CROWDED HOUSE ;INSTINCT;CDG;;
16050 ;CROWDED HOUSE ;PINEAPPLE HEAD ;CDG;Sunfly;
16051 ;CROWDED HOUSE ;PINEAPPLE HEAD;CDG;;
16052 ;CROWDED HOUSE ;WEATHER WITH YOU ;CDG;Sunfly;
16053 ;CROWDED HOUSE ;WEATHER WITH YOU;CDG;;
16054 ;CRUE MOTLEY ;GIRLS, GIRLS, GIRLS ;CDG;Soundchoice;
16055 ;CRUSH CRUSH CRUSH ;PARAMORE;CDG;;
16056 ;;CRUSH;CDG;;
16057 ;;CRY LIKE  A BABY;CDG;;
16058 ;;CRY ME A RIVER;CDG;;
16059 ;CRY OF LOVE ;PEACE PIPE ;CDG;Soundchoice;
16060 ;CRYING ;DON MCCLEAN;CDG;;
16061 ;CRYING IN THE CHAPEL ;(K)01455;CDG;k01455;
16062 ;CRYING IN THE CHAPEL(PS) ;ELVIS;CDG;;
16063 ;;CRYING IN THE CHAPEL;CDG;;
16064 ;;CRYING IN THE RAIN;CDG;;
16065 ;;CRYING TIME;CDG;;
16066 ;;CRYING;CDG;;
16067 ;CRYSTAL BERNARD ;HAVE WE FORGOTTEN WHAT LOVE IS ;CDG;Soundchoice;
16068 ;CRYSTAL BERNARD ;STATE OF MIND ;CDG;Soundchoice;
16069 ;CRYSTAL GAYLE ;DON'T IT MAKE MY BROWN EYES BLUE ;CDG;BL;
16070 ;CRYSTAL GAYLE ;DON'T IT MAKE MY BROWN EYES BLUE ;CDG;MM;
16071 ;CRYSTAL GAYLE ;DON'T IT MAKE MY BROWN EYES BLUE ;CDG;Soundchoice;
16072 ;CRYSTAL GAYLE ;DON'T IT MAKE MY BROWN EYES BLUE ;CDG;Sunfly;
16073 ;CRYSTAL GAYLE ;DON'T IT MAKE MY BROWN EYES BLUE ;CDG;SP;
16074 ;CRYSTAL GAYLE ;DON'T IT MAKE MY BROWN EYES BLUE;CDG;;
16075 ;CRYSTAL GAYLE ;TALKING IN YOUR SLEEP ;CDG;Soundchoice;
16076 ;CRYSTAL GAYLE ;TALKING IN YOUR SLEEP ;CDG;Sunfly;
16077 ;CRYSTAL GAYLE ;TALKING IN YOUR SLEEP;CDG;;
16078 ;CRYSTAL GAYLE ;THREE GOOD REASONS ;CDG;Soundchoice;
16079 ;CRYSTAL GAYLE ;WHEN I DREAM ;CDG;Soundchoice;
16080 ;CRYSTAL GAYLE ;WHY HAVE YOU LEFT THE ONE YOU LEFT ME FOR ;CDG;Soundchoice;
16081 ;CRYSTAL WATERS ;GYPSY WOMAN ;CDG;La Da Dee;
16082 ;CRYSTAL WATERS ;SAY IF YOU FEEL ALRIGHT ;CDG;Soundchoice;
16083 ;CUDDLEY TOY ;ROCHFORD;CDG;;
16084 ;CUFF LINKS ;TRACY;CDG;;
16085 ;CULT ;RISE ;CDG;Pop Hits;
16086 ;CULTURE BEAT ;ANYTHING ;CDG;Sunfly;
16087 ;CULTURE BEAT ;ANYTHING;CDG;;
16088 ;CULTURE BEAT ;INSIDE OUT ;CDG;MK;
16089 ;CULTURE BEAT ;INSIDE OUT ;CDG;Sunfly;
16090 ;CULTURE BEAT ;MR VAIN;CDG;;
16091 ;CULTURE BEAT ;MR.VAIN ;CDG;Sunfly;
16092 ;CULTURE CLUB ;CHURCH OF THE POISON MIND ;CDG;Sunfly;
16093 ;CULTURE CLUB ;CHURCH OF THE POISON MIND;CDG;;
16094 ;CULTURE CLUB ;DO YOU REALLY WANT TO HURT ;CDG;Soundchoice;
16095 ;CULTURE CLUB ;DO YOU REALLY WANT TO HURT ME;CDG;;
16096 ;CULTURE CLUB ;I JUST WANNA BE LOVED ;CDG;EK;
16097 ;CULTURE CLUB ;KARMA CHAMELEON ;CDG;Soundchoice;
16098 ;CULTURE CLUB ;KARMA CHAMELEON ;CDG;Sunfly;
16099 ;CULTURE CLUB ;KARMA CHAMELEON ;CDG;ZM;
16100 ;CULTURE CLUB ;KARMA CHAMELEON;CDG;;
16101 ;CULTURE CLUB ;MISS ME BLIND ;CDG;SD;
16102 ;CULTURE CLUB ;TIME ;CDG;Clock Of The Heart (Sunfly;
16103 ;CULTURE CLUB ;TIME ;CDG;clock Of The Heart;
16104 ;;CULTURE_CLUB_KARMA_CHAMELEO;CDG;;
16105 ;;CUMBERLAND GAP;CDG;;
16106 ;;CUPID;CDG;;
16107 ;;CUPIDS CHOKEHOLD-BREAKFAST IN AMERICA-EKI09-1-GYM CLASS HEROES;CDG;;
16108 ;CUPID'S INSPIRATION ;YESTERDAY HAS GONE;CDG;;
16109 ;CURE ;FRIDAY I'M IN LOVE ;CDG;Retro Classics;
16110 ;CURE ;FRIDAY I'M IN LOVE ;CDG;Sunfly;
16111 ;CURE ;FRIDAY I'M IN LOVE;CDG;;
16112 ;CURE ;LOVE CATS ;CDG;Sunfly;
16113 ;CURE ;LOVE SONG ;CDG;Retro Classics;
16114 ;CURE ;LOVE SONG ;CDG;Soundchoice;
16115 ;;CURTAIN FALLS;CDG;;
16116 ;CURTIS LEE ;PRETTY LITTLE ANGEL EYES ;CDG;Soundchoice;
16117 ;CURTIS LEE ;UNDER THE MOON OF LOVE - 23769;CDG;;
16118 ;CURTIS MAYFIELD ;SUPERFLY ;CDG;Soundchoice;
16119 ;;CURTIS_STIGERS___YOU_R;CDG;;
16120 ;CUTTING CREW ;I JUST DIED IN YOUR ARMS  ;CDG;Soundchoice;
16121 ;CUTTING CREW ;I JUST DIED IN YOUR ARMS ;CDG;Soundchoice;
16122 ;CUTTING CREW ;I JUST DIED IN YOUR ARMS ;CDG;Sunfly;
16123 ;CUTTING CREW ;I JUST DIED IN YOUR ARMS TONIGHT;CDG;;
16124 ;CUTTING CREW ;I JUST DIED IN YOUR ARMS;CDG;;
16125 ;CUZ I CAN ;PINK;CDG;;
16126 ;CW MC CALL ; CONVOY ;CDG;Soundchoice;
16127 ;CYNDI LAUPER ;ALL THROUGH THE NIGHT ;CDG;Soundchoice;
16128 ;CYNDI LAUPER ;DROVE ALL NIGHT ;CDG;MX;
16129 ;CYNDI LAUPER ;GIRLS JUST WANNA HAVE FUN ;CDG;BMB;
16130 ;CYNDI LAUPER ;GIRLS JUST WANNA HAVE FUN ;CDG;Soundchoice;
16131 ;CYNDI LAUPER ;GIRLS JUST WANNA HAVE FUN ;CDG;Sunfly;
16132 ;CYNDI LAUPER ;GIRLS JUST WANNA HAVE FUN;CDG;;
16133 ;CYNDI LAUPER ;SHE BOP ;CDG;Soundchoice;
16134 ;CYNDI LAUPER ;TIME AFTER TIME ;CDG;DKK;
16135 ;CYNDI LAUPER ;TIME AFTER TIME ;CDG;Soundchoice;
16136 ;CYNDI LAUPER ;TIME AFTER TIME ;CDG;Sunfly;
16137 ;CYNDI LAUPER ;TRUE COLORS ;CDG;DKK;
16138 ;CYNDI LAUPER ;TRUE COLORS ;CDG;Soundchoice;
16139 ;CYNDI LAUPER ;TRUE COLORS ;CDG;SM;
16140 ;CYNDI LAUPER ;WHO LET IN THE RAIN ;CDG;Soundchoice;
16141 ;D REAM ;THINGS CAN ONLY GET BETTER ;CDG;Sunfly;
16142 ;D REAM ;THINGS CAN ONLY GET BETTER;CDG;;
16143 ;D REAM ;YOU'RE THE BEST THING ;CDG;Sunfly;
16144 ;D REAM ;YOU'RE THE BEST THING;CDG;;
16145 ;D S D S ;WE HAVE A DREAM ;CDG;MK;
16146 ;D S D S ;WE HAVE A DREAM ;CDG;Wok;
16147 ;D SIDE ;INVISIBLE ;CDG;Sunfly;
16148 ;D SIDE ;REAL WORLD;CDG;;
16149 ;D. ENGLAND & J. FORD COLEY ;IT'S SAD TO BELONG ;CDG;Soundchoice;
16150 ;D. SAVHER ;ALL MY EX'S LIVE IN TEXAS ;CDG;PS;
16151 ;D. SAVHER ;ALL MY EX'S LIVE IN TEXAS;CDG;;
16152 ;D.C. LEE ;SEE THE DAY ;CDG;Sunfly;
16153 ;D.C. LEE ;SEE THE DAY;CDG;;
16154 ;;D.I.S.C.O;CDG;;
16155 ;;D.I.V.O.R.C.E. ;CDG;;
16156 ;D.J. JAZZY JEFF & THE FRESH PRINCE ;A NIGHTMARE ON MY STREET ;CDG;Soundchoice;
16157 ;D12 ;HOW COME;CDG;;
16158 ;DA DA DA ;TRIO;CDG;;
16159 ;;DA DOO RON RON;CDG;;
16160 ;;DA GSCHUPFTE FERDL ;CDG;;
16161 ;;DA HOFA;CDG;;
16162 ;;DA HOFER;CDG;;
16163 ;;DA NAHM ER SEINE GITARRE;CDG;;
16164 ;DA SPRACH DER ALTE HÑUPTLING ;GUS BACKUS;CDG;;
16165 ;;DA TEPPERTE BUA;CDG;;
16166 ;DA WO DIE LIEBE DEINEN NAMEN RUFT ;NIC P;CDG;;
16167 ;;DA, YA THINK I'M SEXY;CDG;;
16168 ;DADDY DEWDROP ;CHICK-A-BOOM ;CDG;Soundchoice;
16169 ;DADDY YANKEE ;GASOLINA;CDG;;
16170 ;DADDY YANKEE ;ROMPE ;CDG;wvocal;
16171 ;;DADDY'S HOME;CDG;;
16172 ;;DAFÅR MACH MA MUSIK;CDG;;
16173 ;;DAHOAM IS DAHOAM;CDG;;
16174 ;DALE DANIEL ;YOU GAVE HER YOUR NAME ;CDG;Soundchoice;
16175 ;DALIAH LAVI ;LOOK WHAT THEY'VE DONE TO MY SONG, MA ;CDG;DKK;
16176 ;;DALLAS;CDG;;
16177 ;DAMAGE ;SO WHAT IF I;CDG;;
16178 ;DAMIEN RICE ;VOLCANO ;CDG;LG;
16179 ;DAMN YANKEES ;HERNANDO'S HIDEAWAY;CDG;;
16180 ;DAMN YANKEES ;HIGH ENOUGH ;CDG;Soundchoice;
16181 ;DAMN YANKEES ;YOU GOTTA HAVE HEART ;CDG;MM;
16182 ;DAMN YANKEES ;YOU GOTTA HAVE HEART ;CDG;MM6100_2-11;
16183 ;DAMNED ;NEW ROSE ;CDG;Sunfly;
16184 ;DAMNED ;NEW ROSE;CDG;;
16185 ;DAN FOGELBERG ;A LOVE LIKE THIS ;CDG;Soundchoice;
16186 ;DAN FOGELBERG ;LONGER ;CDG;KC;
16187 ;DAN FOGELBERG ;LONGER ;CDG;KC007-06;
16188 ;DAN FOGELBERG ;MAGIC EVERY MOMENT ;CDG;Soundchoice;
16189 ;DAN HILLAND & VONDA SHEPPARD ;CAN'T WE TRY ;CDG;Duet(Soundchoice;
16190 ;DAN SEALS ;ALL FIRED UP ;CDG;Soundchoice;
16191 ;DAN SEALS ;I'D REALLY LOVE TO SEE YOU TONIGHT ;CDG;Soundchoice;
16192 ;DAN SEALS ;LOVE THING ;CDG;Soundchoice;
16193 ;DAN SEALS ;WHEN LOVE COMES AROUND THE BEND ;CDG;Soundchoice;
16194 ;DAN SEALS ;YOU STILL MOVE ME ;CDG;Soundchoice;
16195 ;DAN SEALS & MARIE OSMOND ;MEET ME IN MONTANA ;CDG;Duet(Soundchoice;
16196 ;DANA ;ALL KINDS OF EVERYTHING ;CDG;ZM;
16197 ;DANA ;ALL KINDS OF EVERYTHING ;CDG;Zoom ;
16198 ;DANA DAWSON ;THREE IS FAMILY ;CDG;Sunfly;
16199 ;DANA DAWSON ;THREE IS FAMILY;CDG;;
16200 ;;DANCE HALL DAYS;CDG;;
16201 ;DANCE THE NIGHT AWAY ;THE MAVERICKS ;CDG;ET;
16202 ;;DANCE THE NIGHT AWAY;CDG;;
16203 ;;DANCE TO THE MUSIC;CDG;;
16204 ;DANCE WITH THE ONE THAT BROUGHT YOU (SC) ;SHANIA TWAIN;CDG;;
16205 ;DANCE, DANCE, DANCE ;DISNEY WVOCAL;CDG;;
16206 ;DANCE, DANCE, DANCE ;DISNEY;CDG;;
16207 ;;DANCE, WITH THE ONE THAT BROUGHT YOU;CDG;;
16208 ;DANCING ON THE CEILING ;LIONEL RICHIE;CDG;;
16209 ;DANCING PARTY ;SHOWADDYWADDY;CDG;;
16210 ;;DANCING QUEEN;CDG;;
16211 ;;DANG ME;CDG;;
16212 ;D'ANGELO ;LADY ;CDG;Soundchoice;
16213 ;;DANGER HIGH VOLTAGE;CDG;;
16214 ;DANIAL BOONE ;BEAUTIFUL SUNDAY ;CDG;Sunfly;
16215 ;DANIEL BEDDINGFIELD ;THE WAY;CDG;;
16216 ;DANIEL BEDINGFIELD ;FRIDAY ;CDG;Sunfly;
16217 ;DANIEL BEDINGFIELD ;GOTTA GET THRU THIS ;CDG;EK;
16218 ;DANIEL BEDINGFIELD ;I CAN'T READ YOU ;CDG;EK;
16219 ;DANIEL BEDINGFIELD ;I CAN'T READ YOU ;CDG;Sunfly;
16220 ;DANIEL BEDINGFIELD ;I CAN'T READ YOU;CDG;;
16221 ;DANIEL BEDINGFIELD ;IF YOU'RE NOT THE ONE ;CDG;Soundchoice;
16222 ;DANIEL BEDINGFIELD ;IF YOU'RE NOT THE ONE ;CDG;Sunfly;
16223 ;DANIEL BEDINGFIELD ;IF YOU'RE NOT THE ONE;CDG;;
16224 ;DANIEL BEDINGFIELD ;JAMES DEAN ;CDG; I Wannna Know (Sunfly;
16225 ;DANIEL BEDINGFIELD ;NEVER GONNA LEAVE YOUR SIDE ;CDG;Sunfly;
16226 ;DANIEL BEDINGFIELD ;THE WAY ;CDG;Sunfly;
16227 ;DANIEL BEDINGFIELD ;WRAP MY WORDS AROUND ;CDG;Sunfly;
16228 ;DANIEL BEDINGFIELD ;WRAP MY WORDS AROUND YOU;CDG;;
16230 ;DANIEL GERARD ;BUTTERFLY ;CDG;Soundchoice;
16231 ;DANIEL K. ;HEARTBEAT ;CDG;MK;
16232 ;DANIEL K. ;YOU DRIVE ME CRAZY ;CDG;MK;
16233 ;DANIEL O'DONNELL ;FOOTSTEPS ;CDG;Sunfly;
16234 ;DANIEL O'DONNELL ;FOOTSTEPS;CDG;;
16235 ;DANIEL POWTER ;BAD DAY - 5365;CDG;;
16236 ;DANIEL POWTER ;BAD DAY ;CDG;Soundchoice;
16237 ;DANIEL POWTER ;BAD DAY ;CDG;Sunfly;
16238 ;DANIEL POWTER ;BAD DAY;CDG;;
16239 ;;DANIEL POWTER-BAD DAY;CDG;;
16240 ;;DANIEL;CDG;;
16241 ;DANII MINOGUE ;PERFECTION ;CDG;Sunfly;
16242 ;DANII MINOGUE & THE SOULSEEKERS ;PERFECTION;CDG;;
16243 ;DANKE SCHOEN ;WAYNE NEWTON;CDG;;
16244 ;;DANKE SCHOEN;CDG;;
16245 ;;DANKESCHOEN;CDG;;
16246 ;DANN GEH DOCH ;HOWARD CARPENDALE;CDG;;
16247 ;;DANN GEH DOCH ;CDG;;
16248 ;;DANN GEH DOCH;CDG;;
16249 ;DANNI LEIGH ;HOUSE OF PAIN ;CDG;Soundchoice;
16250 ;DANNI LEYGH ;I DON'T FEEL THAT WAY ANYMORE ;CDG;Soundchoice;
16251 ;DANNI MINOGUE ;PUT THE NEEDLE ON IT ;CDG;Sunfly;
16252 ;DANNII ;ALL I WANNA DO ;CDG;EK;
16253 ;DANNY & THE JUNIORS ;AT THE HOP ;CDG;BLU;
16254 ;DANNY & THE JUNIORS ;AT THE HOP ;CDG;Soundchoice;
16255 ;DANNY & THE JUNIORS ;AT THE HOP ;CDG;Sunfly;
16256 ;DANNY & THE JUNIORS ;AT THE HOP;CDG;;
16257 ;DANNY AND THE JUNIORS ;AT THE HOP;CDG;;
16258 ;DANNY BOY (CB) ;ELVIS PRESLEY;CDG;;
16259 ;;DANNY BOY;CDG;;
16260 ;DANTE THOMAS & PRAS ;MISS CALIFORNIA ;CDG;Pop Hits;
16261 ;DANZIG ;MOTHER ;CDG;Soundchoice;
16262 ;DARIUS ;LIVE TWICE ;CDG;Sunfly;
16263 ;DARIUS ;LIVE TWICE;CDG;;
16264 ;DARIUS ;RUSHES ;CDG;Sunfly;
16265 ;DARIUS ;RUSHES;CDG;;
16266 ;DARKNESS ;IS IT JUST ME;CDG;;
16267 ;DARKNESS ;LOVE IS ONLY A FEELING ;CDG;Sunfly;
16268 ;;DARKNESS-LOVE IS ONLY A FEELING;CDG;;
16269 ;DARON NORWOOD ;COWBOYS DON'T CRY ;CDG;Soundchoice;
16270 ;DARON NORWOOD ;IF I EVER LOVE AGAIN ;CDG;Soundchoice;
16271 ;DARREN HAYES ;INSATIABLE ;CDG;Sunfly;
16272 ;DARREN HAYES ;INSATIABLE;CDG;;
16273 ;DARREN HAYES ;STRANGE RELATIONSHIP ;CDG;Sunfly;
16274 ;DARREN HAYES ;STRANGE RELATIONSHIP;CDG;;
16275 ;DARRYL WORLEY ;AWFUL BEAUTIFUL LIFE;CDG;;
16276 ;DARYL HALL ;I'M IN A PHILLY MOOD ;CDG;Soundchoice;
16277 ;DARYL HALL & JOHN OATES ;DID IT IN A MINUTE ;CDG;CB;
16278 ;DARYL HALL & JOHN OATES ;EVERYTHING YOUR HEART DESIRES ;CDG;CB;
16279 ;DARYL HALL & JOHN OATES ;FAMILY MAN ;CDG;BS;
16280 ;DARYL HALL & JOHN OATES ;I CAN'T GO FOR THAT ;CDG;CB;
16281 ;DARYL HALL & JOHN OATES ;KISS ON MY LIST ;CDG;CB;
16282 ;DARYL HALL & JOHN OATES ;MANEATER ;CDG;CB;
16283 ;DARYL HALL & JOHN OATES ;METHOD OF MODERN LOVE ;CDG;CB;
16284 ;DARYL HALL & JOHN OATES ;ONE ON ONE ;CDG;CB;
16285 ;DARYL HALL & JOHN OATES ;OUT OF TOUCH ;CDG;CB;
16286 ;DARYL HALL & JOHN OATES ;PRIVATE EYES ;CDG;CB;
16287 ;DARYL HALL & JOHN OATES ;SARA SMILE ;CDG;CB;
16288 ;DARYL HALL & JOHN OATES ;SAY IT ISN'T SO ;CDG;CB;
16289 ;DARYL HALL & JOHN OATES ;SHE'S GONE ;CDG;CB;
16290 ;DARYL HALL & JOHN OATES ;SHE'S GONE ;CDG;LC;
16291 ;DARYL HALL & JOHN OATES ;YOU MAKE MY DREAMS ;CDG;CB;
16292 ;DARYLE SINGLETARY ;I LE HER LIE ;CDG;Soundchoice;
16293 ;DAS BESTE (MSV) ;SILBERMOND;CDG;;
16294 ;DAS BUMMERL ;HORST CHMELA;CDG;;
16295 ;;DAS BUMMERL;CDG;;
16296 ;;DAS ERSTE MAL TAT'S NOCH WEH;CDG;;
16297 ;;DAS GANZE LEBEN IST EIN QUIZ;CDG;;
16298 ;;DAS HOTEL IN ST. GERMAIN;CDG;;
16299 ;;DAS HOTEL IN ST. GERMAN -MICHELLE;CDG;;
16300 ;DAS IST DEIN TAG ;UDO JÅRGENS;CDG;;
16301 ;;DAS KANN DOCH EINEN SEEMANN NICHT ERSCHÅTTERN;CDG;;
16302 ;;DAS KANNST DU MIR NICHT VERBIETEN;CDG;;
16303 ;;DAS KLEINE BEISEL ;CDG;;
16304 ;;DAS KLEINE BEISEL;CDG;;
16305 ;DAS KLEINE BEISL ;PETER ALEXANDER ;CDG;Musikus;
16306 ;DAS KLEINE BEISL ;PETER ALEXANDERL ;CDG;Musikus;
16307 ;;DAS KLEINE BEISL;CDG;;
16308 ;DAS MACHEN NUR DIE BEINE VON DOLORES ;DETLEV LAIS;CDG;;
16309 ;;DAS MÑDCHEN ATLANTIS;CDG;;
16310 ;;DAS MÑDCHEN CARINA;CDG;;
16311 ;;DAS ROTE PFERD;CDG;;
16312 ;;DAS SCHAFFST DU NIE;CDG;;
16313 ;;DAS SCHîNE MÑDCHEN VON SEITE EINS;CDG;;
16314 ;DAS SPIEL ;ANNETTE LOUISAN;CDG;;
16315 ;;DAS SPIEL;CDG;;
16316 ;;DAS WAR MEIN SCHîNSTER TANZ MIT DIR;CDG;;
16317 ;;DASKANNSTDUMIRNICHTVER;CDG;;
16318 ;DAVE  DEE  DOZY  BEAKY  MICK & TRICH ;BEND IT ;CDG;Sunfly;
16319 ;DAVE  DEE  DOZY  BEAKY  MICK & TRICH ;HOLD TIGHT ;CDG;Sunfly;
16320 ;DAVE BERRY ;CRYING GAME;CDG;;
16321 ;DAVE BERRY ;LITTLE THINGS ;CDG;ZM;
16322 ;DAVE BERRY ;THE CRYING GAME ;CDG;Sunfly;
16323 ;DAVE CLARK FIVE ;BECAUSE ;CDG;BLU;
16324 ;DAVE CLARK FIVE ;BECAUSE ;CDG;Soundchoice;
16325 ;DAVE CLARK FIVE ;BITS AND PIECES ;CDG;ZM;
16326 ;DAVE CLARK FIVE ;CAN'T YOU SEE THAT SHE'S MINE ;CDG;Soundchoice;
16327 ;DAVE CLARK FIVE ;CAN'T YOU SEE THAT SHE'S MINE ;CDG;ZM;
16328 ;DAVE CLARK FIVE ;CATCH US IF YOU CAN ;CDG;ZM;
16329 ;DAVE CLARK FIVE ;DO YOU LOVE ME ;CDG;Soundchoice;
16330 ;DAVE CLARK FIVE ;EVERYBODY KNOWS ;CDG;ZM;
16331 ;DAVE CLARK FIVE ;GLAD ALL OVER ;CDG;EK;
16332 ;DAVE CLARK FIVE ;GLAD ALL OVER ;CDG;ZM;
16333 ;DAVE CLARK FIVE ;HIPPY HIPPY SHAKE ;CDG;EK;
16334 ;DAVE CLARK FIVE ;OVER AND OVER ;CDG;Soundchoice;
16335 ;DAVE DAVIES ;DEATH OF A CLOWN ;CDG;Sunfly;
16336 ;DAVE DOZY MICH & TICH ;ZABADAK;CDG;;
16337 ;DAVE DUDLEY ;SIX DAYS ON THE ROAD ;CDG;DKK;
16338 ;DAVE DUDLEY ;SIX DAYS ON THE ROAD ;CDG;Soundchoice;
16339 ;DAVE EDMONDS ;I HEAR YOU KNOCKIN' ;CDG;Sunfly;
16340 ;DAVE EDMUNDS ;I HEAR YOU KNOCKING ;CDG;EK;
16341 ;DAVE EDMUNDS ;I HEAR YOU KNOCKING ;CDG;Sunfly;
16342 ;DAVE EDMUNDS ;I HEAR YOU KNOCKING;CDG;;
16343 ;DAVE LOGGINS ;PLEASE COME TO BOSTON ;CDG;Soundchoice;
16344 ;DAVE MASON ;WE JUST DISAGREE ;CDG;DKK;
16345 ;DAVE MATTHEWS BAND ;GREY STREET ;CDG;CB;
16346 ;DAVE MATTHEWS BAND ;SO MUCH TO SAY ;CDG;Soundchoice;
16347 ;DAVE STEWART ;HEART OF STONE ;CDG;Sunfly;
16348 ;DAVE STEWART ;HEART OF STONE;CDG;;
16349 ;DAVID ALLAN ;LONGHAIRED REDNECK ;CDG;Soundchoice;
16350 ;DAVID ALLAN COE ;MONA LISA LOST HER SMILE ;CDG;Soundchoice;
16351 ;DAVID ALLAN COE ;YOU NEVER EVEN CALLED ME ;CDG;TU085-18;
16352 ;DAVID ALLAN COE ;YOU NEVER EVEN CALLED ME BY MY NAME ;CDG;Soundchoice;
16353 ;DAVID ALLAN COE ;YOU NEVER EVEN CALLED ME BY MY NAME ;CDG;TOP;
16354 ;DAVID ALLAN COE ;YOU NEVER EVEN CALLED ME BY MY NAME ;CDG;TU243-14;
16355 ;DAVID BALL ;RIDING WITH PRIVATE MALONE ;CDG;Pop Hits;
16356 ;DAVID BALL ;RIDING WITH PRIVATE MALONE ;CDG;SD;
16357 ;DAVID BALL ;RIDING WITH PRIVATE MALONE ;CDG;TOP;
16358 ;DAVID BOWIE ;ABSOLUTE BEGINNERS ;CDG;LG;
16359 ;DAVID BOWIE ;CHANGES ;CDG;Soundchoice;
16360 ;DAVID BOWIE ;CHANGES ;CDG;Sunfly;
16361 ;DAVID BOWIE ;CHANGES;CDG;;
16362 ;DAVID BOWIE ;CHINA GIRL ;CDG;Soundchoice;
16363 ;DAVID BOWIE ;CHINA GIRL ;CDG;Sunfly;
16364 ;DAVID BOWIE ;CHINA GIRL;CDG;;
16365 ;DAVID BOWIE ;FASHION ;CDG;Sunfly;
16366 ;DAVID BOWIE ;FASHION;CDG;;
16367 ;DAVID BOWIE ;GOLDEN YEARS ;CDG;Soundchoice;
16368 ;DAVID BOWIE ;GOLDEN YEARS ;CDG;Sunfly;
16369 ;DAVID BOWIE ;GOLDEN YEARS;CDG;;
16370 ;DAVID BOWIE ;HEROES ;CDG;Sunfly;
16371 ;DAVID BOWIE ;HEROES;CDG;;
16372 ;DAVID BOWIE ;LET'S DANCE ;CDG;BLU;
16373 ;DAVID BOWIE ;LET'S DANCE ;CDG;EK;
16374 ;DAVID BOWIE ;LET'S DANCE ;CDG;LG;
16375 ;DAVID BOWIE ;LET'S DANCE ;CDG;Sunfly;
16376 ;DAVID BOWIE ;LET'S DANCE;CDG;;
16377 ;DAVID BOWIE ;LIFE ON MARS ;CDG;Sunfly;
16378 ;DAVID BOWIE ;LIFE ON MARS;CDG;;
16379 ;DAVID BOWIE ;REBEL REBEL ;CDG;Soundchoice;
16380 ;DAVID BOWIE ;REBEL REBEL ;CDG;Sunfly;
16381 ;DAVID BOWIE ;REBEL REBEL;CDG;;
16382 ;DAVID BOWIE ;SORROW ;CDG;Sunfly;
16383 ;DAVID BOWIE ;SORROW;CDG;;
16384 ;DAVID BOWIE ;SPACE ODDITY ;CDG;LG;
16385 ;DAVID BOWIE ;SPACE ODDITY ;CDG;Soundchoice;
16386 ;DAVID BOWIE ;STARMAN ;CDG;Sunfly;
16387 ;DAVID BOWIE ;STARMAN;CDG;;
16388 ;DAVID BOWIE ;THE JEAN GENIE ;CDG;Sunfly;
16389 ;DAVID BOWIE ;THE JEAN GENIE;CDG;;
16390 ;DAVID BOWIE ;ZIGGY STARDUST - 12741;CDG;;
16391 ;DAVID BOWIE ;ZIGGY STARDUST ;CDG;Sunfly;
16392 ;DAVID BOWIE ;ZIGGY STARDUST;CDG;;
16393 ;DAVID BOWIE & MICK JAGGER ;DANCING IN THE STREET ;CDG;Sunfly;
16394 ;DAVID BOWIE & MICK JAGGER ;DANCING IN THE STREET;CDG;;
16395 ;DAVID BOWIE & QUEEN ;UNDER PRESSURE ;CDG;Duet(Soundchoice;
16396 ;DAVID BOWIE & TINA TURNER ;TONIGHT ;CDG;Duett (LEG;
16397 ;DAVID BOWIE & TINA TURNER ;TONIGHT ;CDG;Duett (LG;
16398 ;DAVID BOWIE AND MICK JAGGER ;DANCING IN THE STREET;CDG;;
16399 ;DAVID BYRNE & XPRESS 2 ;LAZY;CDG;;
16400 ;DAVID CASSIDY ;HOW CAN I BE SURE ;CDG;Sunfly;
16401 ;DAVID CASSIDY ;HOW CAN I BE SURE;CDG;;
16402 ;DAVID CASSIDY ;I THINK I LOVE YOU ;CDG;DKK;
16403 ;DAVID CRAIG ;7 DAYS ;CDG;EK;
16404 ;DAVID CRAIG ;7 DAYS ;CDG;Pop Hits;
16405 ;DAVID CRAIG ;ALL THE WAY ;CDG;Sunfly;
16406 ;DAVID CRAIG ;HIDDEN AGENDA ;CDG;Sunfly;
16407 ;DAVID CRAIG ;UNBELIEVABLE ;CDG;Sunfly;
16408 ;DAVID CRAIG ;WHAT'S YOUR FLAVA ;CDG;EK;
16409 ;DAVID CRAIG ;WHAT'S YOUR FLAVA ;CDG;Sunfly;
16410 ;DAVID CRAIG ;WORLD FILLED WHIT LOVE ;CDG;Sunfly;
16411 ;DAVID CRAIG ;YOU DON'T MISS YOUR WATER ;CDG;Sunfly;
16412 ;DAVID CRAIG & STING ;RISE & FALL ;CDG;Sunfly;
16413 ;DAVID CRAIG FT STING ;RISE AND FALL ;CDG;EK;
16414 ;DAVID DUNDAS ;JEANS ON ;CDG;ZM;
